title,content,media,keyword
ウィーワーク新会長、大規模リストラ後の「黒字化計画」発表,"
経営再建を目指すウィーワークは11月21日、全世界で全体の20％近くに達する2400人の人員削減をアナウンスした。その翌日の22日、同社の新会長のマルセロ・クラウレは全社員ミーティングの場で、2021年の黒字化に向けた組織再編を発表した。

クラウレは会社の信頼回復の大切さを説き、事業再生プランについて説明した。彼は2021年までに調整後EBITDA（利払い・税金・減価償却・償却控除前利益）の黒字化を達成し、2023年までにキャッシュフローの黒字化を行うプランについて語った。

直近の四半期に12億5000万ドル（約1360億円）の損失を計上したウィーワークは、現在も巨額の赤字を生んでいる。同社は創業者のアダム・ニューマンを追放後、2人の共同CEO（アーティー・ミンソンとセバスチャン・ガニングハム）の下で、コスト削減や事業売却などで、事業再建を進めている。

ブルームバーグによると、ソフトバンクはウィーワークの新CEOの選定を進めているが、クラウレ会長は現在の共同CEOである2人が今後も任務にあたっていくと述べた。

クラウレはまた、フランスの広告企業「パブリシス・グループ」でCEOを務めたモーリス・レビーを、暫定の最高マーケティング・コミュニケーション責任者に指名したと発表した。さらに、数名のソフトバンク幹部が、ウィーワークの再建プロジェクトに参加すると述べた。

クラウレは3人いるソフトバンクグループの副社長の1人でCOOを務めており、ウィーワークの再建プロジェクトを任せられた。

ウィーワークは今年9月に予定されていたIPOを延期して以降、巨額の損失や乱れたガバナンスに批判が高まっていた。その後、創業者のニューマンを追放した同社は、コア事業以外の資産の売却により再建に乗り出した。

ウィーワークは経営破綻の危機に直面したが、最大の株主であるソフトバンクによって救済された。",Forbes JAPAN,ソフトバンク
〔東京株式〕堅調＝米中融和期待が継続（25日後場寄り付き）,"
　【第1部】日経平均株価、東証株価指数（TOPIX）ともに堅調な値動き。米中関係の融和期待や香港株高を背景に上伸した前場の地合いを引き継ぎ、買い優勢の展開が継続している。
　任天堂、スクエニHDが高く、東エレク、ソニー、SUMCO、キーエンスもしっかり。ソフトバンクGが値を上げ、ファーストリテは底堅い。資生堂が上伸している。三菱UFJ、三井住友が締まり、野村、東京海上も買い優勢。三菱商、三井物が値を飛ばしている。半面、楽天が安く、ZHDは軟調。トヨタが売り物がちで、パナソニック、日本電産はさえない。武田が値を消している。",時事通信,ソフトバンク
〔東京株式〕続伸＝米中協議の進展期待で（25日前場）☆差替,"
　【第1部】米中貿易協議の進展期待や、香港株高を背景に、買い優勢の展開が続いた。日経平均株価は前営業日比213円73銭高の2万3326円61銭、東証株価指数（TOPIX）は13．16ポイント高の1704．50と、ともに続伸した。
　銘柄の75％が値上がりし、20％が値下がりした。出来高は5億1415万株、売買代金が8154億円。
　業種別株価指数（33業種）は、鉱業、鉄鋼、海運業の上昇が目立ち、下落は精密機器のみ。
　個別銘柄では、東エレク、村田製、キーエンスが買われ、SUMCO、ルネサス、ソニーが値を上げた。任天堂は堅調で、資生堂、武田はしっかり。三菱UFJ、三井住友、みずほFGは強含み、ファーストリテは締まった。三菱商、三井物が買いを集め、ソフトバンクGもにぎわった。半面、楽天が売られ、オリンパス、パナソニックが値を下げた。WSCOPEはさえなかった。
　【第2部】続伸。東芝が買われ、サイバーSは急騰した。半面、技研HDは弱含み。出来高6857万株。
　▽香港株高もけん引
　前週末の米国株式市場では、米中両首脳が協議の第1段階の最終合意に前向きな姿勢を示したことが伝わると、協議進展への期待により主要指数は上昇した。この流れを受け、日本株にも先物主導で買いが入り、日経平均は前週末比約200円高で寄り付いた。
　また、香港区議選での民主派の圧勝を受け、「民意が反映され混乱が収束に向かうとの見方が広がった」（中堅証券）ため、香港株も上昇。電子部品関連など中国関連銘柄が買われる中、日経平均は2万3300円台の高値圏で推移した。
　ただ、週初ということもあり、「海外投資家の取引は活発ではなく、個人投資家の個別物色が主体の相場になっている」（銀行系証券）という。市場からは「米中協議の期待が高まる中では、日本株は売り込まれにくい」（大手証券）と日経平均の底堅さを指摘する声も出ていた。
　225先物12月きりは、上昇した。寄り付きから200円超上げて始まり、その後も高値圏で推移した。",時事通信,ソフトバンク
遠隔地からでも素早く映像確認、ソフトバンクの蛍光灯型防犯カメラサービス,"
　ソフトバンクは、LED蛍光灯一体型カメラを活用する防犯カメラサービス「SecuLight（セキュライト）」を2020年春（予定）から法人向けに提供する。【この記事に関する別の画像を見る】　SecuLightは、MOYAIが開発した4Gデータ通信機能を備えるLED蛍光灯一体型カメラ「IoTube」を用いたサービス。一般的な防犯カメラ設置のためにかかる設置工事などが不要で、工事困難な場所でも初期コストを抑えて防犯カメラを迅速に導入できる。ソフトバンクは、防犯カメラ本体、4Gデータ通信サービス、クラウド環境、専用ウェブアプリ、保守・運用サービスをトータルで提供する。

　4Gデータ通信機能により、遠隔で映像の確認や機器の設定が可能。たとえば、鉄道車両における乗客同士のトラブルなどを遠隔地から映像確認することで迅速な対応を実現し、鉄道の円滑な運行に寄与する。

　11月27日～29日に幕張メッセで開催される「第6回鉄道技術展2019 Mass-Trains Innovation Japan 2019」に出展し、SecuLightの展示とデモンストレーションが行われる。",Impress Watch,ソフトバンク
基本料1000円引の「ワイモバ学割」、家族も対象,"
　ソフトバンクとウィルコム沖縄は、5～18歳のワイモバイル利用者とその家族を対象とした「ワイモバ学割」を11月29日から実施する。受付期間は2020年6月1日まで。

　期間中、ワイモバイルの「スマホベーシックプランM」（12GB）または「スマホベーシックプランR」（17GB）を新規契約、MNP、ソフトバンクからの番号移行、PHSからの契約変更のいずれかで契約すると、基本料金が最大13カ月間1000円引となる。5～18歳の利用者を登録することが条件。

　また、学割対象者と同一の家族グループに加入することで、家族も同様の割引を受けられる。同じく、新規契約、MNP、ソフトバンクからの番号移行、PHSからの契約変更が対象。",Impress Watch,ソフトバンク
携帯キャリアの成長を牽引する「非通信事業」の取り組み,"
　携帯キャリアの2019年度上半期の決算は、NTTドコモが減収減益、KDDIが増収減益、ソフトバンクが増収増益と明暗が分かれた。

　10月からは事業法が改正されたが、これを巧みに集客へ結びつけることに成功させたところがある一方で、いち早く改正に対応したことで割りを喰ったところもあったようだ。

　市場のルールや競争とは何なのか。なぜ、こうも取り組みに違いが生まれたのか。あらためて考えさせられたイベントではなかっただろうか。

　今回は携帯キャリアの売上から、通信事業と非通信事業に分類し、非通信事業の成長性について取り上げてみたい。

　事業法改正などの影響もあり、携帯キャリアの通信事業は年々厳しさを増している。前年同期と比較してNTTドコモとKDDIは売上、営業利益ともマイナス傾向となる一方で、ソフトバンクはプラスを維持。その一方で、各社の成長を支えているのが非通信事業の伸びである。

　NTTドコモの非通信事業が売上に占める割合は、2019年度上半期は20.2％と前年度の18.4％から1.8％増、KDDIは22.8％と同5.7％増、ソフトバンクは22.7％と同0.1％増を記録した。

　このように、各社の非通信事業の売上は20％程度まで拡大しているが、2020年度はヤフーとLINEが経営統合することで、ソフトバンクの非通信事業は頭一つ抜けることが確実視される。

　8000万人の利用者を持つLINEがソフトバンク傘下に入ったことで、決済やEC、経済圏を巡る非通信事業の戦いは楽天も含め、来年以降更に激化していくこととなりそうだ。",Impress Watch,ソフトバンク
月額1000円×13カ月割り引きの「ワイモバ学割」開始　「データ増量無料キャンペーン2」も,"
　ソフトバンクが、Y!mobileユーザー向けの学割「ワイモバ学割」を2019年11月29日から実施する。データ増量無料キャンペーン2適用後のデータ容量　期間中にY!mobileの「スマホベーシックプランM（12GB）」か「スマホベーシックプランR（17GB）」を契約した5～18歳のユーザーに対し、月額料金1000円を最大13カ月間割り引く。ワイモバ学割の家族割引同一グループのユーザーも、割引の対象となる。なお「スマホベーシックプランS（4GB）」は対象外。

　あわせて、新規契約、MNP、契約変更で「スマホベーシックプランS／M／R」に申し込んだ人を対象に、データ増量オプションの月額500円を13カ月間無料とする「データ増量無料キャンペーン2」も11月29日から提供する。

　データ増量オプションでは、月間のデータ容量がスマホベーシックプランSは3GBから4GBに、Mは9GBから12GBに、Rは14GBから17GBに増量される。11月28日まで同じキャンペーンを実施しているが、継続する形となった。",ITmedia Mobile,ソフトバンク
キムタク主演日曜劇場「グランメゾン東京」第6話11・8％　好調キープ,"
　俳優の木村拓哉（46）が主演を務めるTBS日曜劇場「グランメゾン東京」（日曜後9・00）の第6話が24日に放送され、平均視聴率は11・8％（ビデオリサーチ調べ、関東地区）だったことが25日、分かった。

　初回（第1話）は、生中継されたプロ野球日本シリーズ「巨人―ソフトバンク」第2戦の放送時間延長のため、50分遅れでの放送開始となったが、12・4％と好スタート。第2話は13・2％、第3話は11・8％、第4話は13・3％、第5話は12・6％、今回も2桁をキープするなど好調に推移している。

　木村の連続ドラマ主演は昨年1月期放送のテレビ朝日「BG～身辺警護人～」（初回15・7％）以来で、TBSの日曜劇場としては20017年1月期放送の「A　LIFE～愛しき人～」（初回14・2％）以来。

　今回、木村が演じているのはパリで2つ星のフランス料理店を経営していた型破りな天才シェフ。慢心から招いた事件によって店も仲間も失いどん底まで転落するが、鈴木京香（51）演じる女性シェフと出会い、3つ星レストラン「グランメゾン東京」をつくろうと奮闘する。そのほか、Kis―My―Ft2の玉森裕太（29）、尾上菊之助（42）、及川光博（49）、沢村一樹（52）らが出演。主題歌はシンガー・ソングライターの山下達郎（66）が手掛ける「RECIPE（レシピ）」。

　第6話は、祥平（玉森裕太）が丹後（尾上菊之助）のいる「gaku」に入ったことを知り、戸惑う京野（沢村一樹）と相沢（及川光博）。しかし、尾花（木村）は強力なライバルの出現を楽しんでいるかのようだった。そんな中、今年度のトップレストラン50の表彰式が東京で行われることに決定。それを聞いた尾花は、日本が誇る食資源の代表格である魚の料理を開発し直すことを決める…という展開だった。",スポニチアネックス,ソフトバンク
ソフトバンクの中南米ファンド、ブラジルのソフト企業に投資,"
［サンパウロ　２２日　ロイター］ - ソフトバンクグループ＜9984.T＞は２２日、傘下の中南米ファンドがブラジルのファンドと共同で電子商取引（Ｅコマース）ソフトウエアのＶＴＥＸに５億８０００万レアル（１億３８００万ドル）を投資すると発表した。

今回の投資は、ブラジルのガベア・インベスティメントスとコンステレーション・アセット・マネジメントと共同で行う。

ＶＴＥＸは、携帯電話機のモトローラや家電のエレクトロラックスなどを顧客に持つ。

ＶＴＥＸの最高経営責任者（ＣＥＯ）は声明で、調達資金は人工知能（ＡＩ）ソフトなどの研究・開発（Ｒ＆Ｄ）の拡大に宛てる考えを示した。

ソフトバンクは中南米に特化した５０億ドル規模のファンドを通じて、テクノロジー分野のスタートアップ企業に投資している。",ロイター,ソフトバンク
WeWork再建、鍵は「日本化」－ソフトバンクＧが１兆円金融支援,"
（ブルームバーグ）： 「そんなに泥沼ではない。沈みゆく船ではない。十分やっていけると思っている」。シェアオフィス事業を手掛ける米ウィーワークの再建について、ソフトバンクグループの孫正義社長は６日、疑心暗鬼の投資家に説明した。総額95億ドル（約１兆円）規模の支援が必要にもかかわらず孫氏が自信を見せた背景には、すでに黒字化し、新サービスを試す場となる日本の存在がある。",Bloomberg,ソフトバンク
不世出の野球人称賛　権藤博さん「殿堂入り」祝賀会,"
　鳥栖市出身で横浜（現DeNA）を監督として日本一に導いた権藤博さん（80）の「野球殿堂入り」記念祝賀会が23日夜、鳥栖市のホテルビアントスであった。市内の野球関係者や同窓生ら約220人が権藤さんの功績をたたえた。

　権藤さんがいつものようにスマートな雰囲気を漂わせながら入場すると大きな拍手がわき起こった。

　発起人の山口祥義知事が「デビューから2年連続30勝以上は二度と出てこない」と現役時代の活躍も称賛し、顕著な功績があった人に贈る「佐賀さいこう表彰」を授与した。橋本康志市長も祝辞を述べた。

　権藤さんは花束を手に「今日は軽いものだと聞いていたので、入場するとき、すごいところへ来たもんだと思いました」と言って会場をわかせ、「今日はありがとうございました」と感謝を口にした。

　会場には鳥栖高の後輩で広島前監督の緒方孝市さんや、佐賀北高出身でダイエー（現・ソフトバンク）などで活躍した岸川勝也さんも駆けつけた。

　権藤さんは1938年、鳥栖市生まれ。鳥栖高から社会人野球を経て、61年に22歳で中日に入団。1年目に35勝を挙げ、最多勝、最優秀防御率、最多奪三振のタイトルを獲得、沢村賞、新人王に選ばれた。連日のようにマウンドに立ち続ける姿に『権藤、権藤、雨、権藤』の流行語が生まれた。98年、監督として横浜を日本一に導いた。ことし1月野球殿堂入りを果たした。",佐賀新聞,ソフトバンク
〔東京株式〕上昇＝米株高で買い先行（25日前場寄り付き）,"
　【第1部】米中貿易協議への進展期待から、前週末に米株高となった流れを受け、日経平均株価、東証株価指数（TOPIX）ともに上昇して寄り付いた。
　任天堂は買われ、キーエンス、村田製、東エレクは値を上げている。トヨタ、日産自はにぎわい、三菱UFJ、三井住友、みずほFGは堅調。ファーストリテはしっかりで、三井物、三菱商は締まっている。ソフトバンクG、リクルートHDは強含み。商船三井、川崎船は買いを集めている。半面、コスモス薬品、資生堂、小野薬は売られ、キリンHD、オリンパスは値を下げている。",時事通信,ソフトバンク
ソフトバンク、156億円赤字。“孫さん頼み”のジレンマを感じる社員も,"
　ソフトバンクグループが11月6日、第2四半期決算を発表した。発表会内での孫正義代表の「真っ赤っかの大赤字」という発言も注目を浴びた。

　決算資料によると、営業利益は約156億円の赤字。前年同期は1兆4207億円の黒字だったので、1兆4363億円の減収となっている。",bizSPA！フレッシュ,ソフトバンク
ソフトバンクＧ、米ウィーワークＴＯＢを今週開始＝関係筋,"
［ニューヨーク／バンガロール　２４日　ロイター］ - 複数の関係筋によると、ソフトバンクグループ＜9984.T＞は今週、共有オフィスを手掛ける米ウィーワークの株式公開買い付け（ＴＯＢ）を開始する。これまでに合意された買い付け規模は最大３０億ドル相当で、創業者アダム・ニューマン氏が保有する株式最大９億７０００万ドル相当が含まれる。

ＴＯＢは、ソフトバンクが関連書類の技術的な見直しを求めたため、当初の予定から遅れたという。

事前に発表済みの買い付け価格は１９．１９ドルで、早ければ２５日にも開始される。

米ブル－ムバーグは前週、ソフトバンクグループが、ウィーワークに対して行う３０億ドルのＴＯＢの規模を縮小する方法を検討していると報じた。ニューマン氏への支払額を抑えたい意向という。[nL3N28202V]

この点について関係筋は、ウィーワークとソフトバンクの間でＴＯＢの条件変更に関する協議は行われていないとし、条件を変更すれば、ソフトバンクはニューマン氏らから提訴されていた可能性があると指摘した。

ソフトバンクとウィーワークの広報担当者は、ともにコメントを控えた。

ＴＯＢは１０月にソフトバンクが合意した９５億ドル規模のウィーワーク救済策の一環。ソフトバンクは債務と株式の形で６５億ドルの支援も行う。",ロイター,ソフトバンク
ソフトバンクはWeWork株の買い付けを今週開始－ロイター,"
（ブルームバーグ）： ソフトバンクグループは先に米ウィーワークと合意した最大30億ドルの株式買い付けを今週開始する、とロイター通信が伝えた。事情に詳しい関係者２人を引用。同社の共同創業者アダム・ニューマン氏の保有分最大９億7000万ドルが含まれる。",Bloomberg,ソフトバンク
